"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00141249","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","Daxon-EN: PIE troubleshooting workflow.","6.2.0","","","8/14/2012","C4","Closed","0.00","1.250","4.500"
"00141132","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - SCI for eftours and efcstours","6.0.0","","","7/25/2012","C4","Closed","4.00","0.000","3.000"
"00141134","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Default SA templates testing","6.0.0","","","7/25/2012","C4","Closed","4.00","3.000","8.000"
"00141133","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Proactive-se: social alerts issues","6.0.0","","","7/25/2012","C4","Closed","4.00","1.000","0.000"
"00139780","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Sleepys: PIE testing","6.0.0","","","7/11/2012","C4","Closed","0.00","0.000","2.500"
"00139778","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - LakeshoreLearning: UI issues","6.0.0","","","7/11/2012","C4","Closed","0.00","0.500","0.000"
"00139148","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Environment updates","6.0.0","","","7/25/2012","C4","Closed","4.00","0.000","14.500"
"00138907","Strategic  Integration","PIE","Petro Drogomyretskyi","Sephora (SR) (LVMH)","Create 'best practice' PIE mockup","6.0.0","","","7/3/2012","C1","Closed","0.00","0.500","3.000"
"00138795","Strategic  Integration","PIE","Petro Drogomyretskyi","Adidas-Group","Tag-based PIE Pilot Implementation","","","","11/6/2012","","In Progress","","59.000","77.500"
"00138729","Strategic  Integration","PIE","Petro Drogomyretskyi","Space NK","Tag-based PIE Pilot Implementation","","","","11/9/2012","C5","With Client","8.00","16.000","20.000"
"00136615","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Environment fixes for team","5.8.1","","","6/11/2012","C4","Closed","0.00","","1.000"
"00136614","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Gilette: SCI","5.8.1","","","6/11/2012","C4","Closed","0.00","","1.000"
"00136434","Strategic  Integration","Social Commerce Upgrade","Petro Drogomyretskyi","Bazaarvoice US","gillettevenus, gillettevenus-en_ca, gillettevenus-fr_ca: SCI tracker migration","5.8.1","","","6/13/2012","C4","Closed","1.50","0.500","2.000"
"00136427","Strategic  Integration","Social Commerce Upgrade","Petro Drogomyretskyi","Bazaarvoice US","mec, mec-fr: SCI tracker migration","5.8.1","","","6/13/2012","C4","In Progress","1.50","0.500","2.000"
"00136165","Strategic  Integration","PIE","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - RosettaStone-en_gb: PIE","5.7.2","","","6/11/2012","C4","Closed","8.50","","11.500"
"00136083","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Oster","5.8.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","3.500"
"00136082","Strategic  Integration","PIE","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - CharGriller: PIE","5.7.2","","","6/11/2012","C4","Closed","2.00","","4.500"
"00135570","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Confluence page updates","5.8.1","Invalid","","10/16/2012","C4","Closed","0.00","0.000","5.500"
"00135471","Strategic  Integration","PIE","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - CreateAndCraft: PIE","5.8.2","","","7/2/2012","C4","Closed","0.00","1.500","8.000"
"00135470","Strategic  Integration","PIE","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - IdealWorld: PIE","5.8.2","","","7/2/2012","C4","Closed","0.00","0.500","3.500"
"00135466","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Canadian Tire: social alerts issues","5.7.2","","","7/3/2012","C4","Closed","2.00","0.000","6.000"
"00135462","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","SSSI_Syndication: syndication","5.8.2","","","9/4/2012","C4","Ready for Release","0.00","0.000","10.000"
"00135465","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","SCI troubleshooting and examples - prepare confluence page","5.7.2","","","6/11/2012","C4","Closed","0.00","0.000","2.500"
"00134123","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Intercontinental: TS issues","5.6.2","","","5/15/2012","C4","Closed","0.50","","0.500"
"00134122","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Pacificcoast: TS issues","5.6.2","","","5/15/2012","C4","Closed","0.50","","1.000"
"00134121","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Sheridan: TS issues","5.6.2","","","5/15/2012","C4","Closed","2.00","","0.500"
"00134120","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - HTC: SA issues","5.6.2","","","5/29/2012","C4","Closed","2.00","0.250","1.500"
"00133925","Support Team","","Petro Drogomyretskyi","Starwood Hotels & Resorts","Update legal copy","5.7.0","Text Change","5.7.0","7/3/2012","","Closed","3.00","1.000","3.250"
"00133606","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - OlayWE: Social Alerts Updates","5.5.1","","","5/10/2012","C4","Closed","2.00","","1.000"
"00133607","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - LowesCreativeIdeas: Social Alerts Updates","5.7.0","","","5/15/2012","C4","Closed","2.00","0.250","3.000"
"00133556","Support Team","","Petro Drogomyretskyi","Red Tag Vacations","PIE email template change","5.6.1","Social Alerts","5.6.1","7/3/2012","","Closed","1.00","1.000","2.500"
"00132939","Strategic  Integration","PIE","Petro Drogomyretskyi","Sleepys LLC","PIE on Sleepys.com","5.8.2","","","8/6/2012","C4","Closed","2.00","3.250","16.500"
"00132824","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - ThomasPink: PIE","5.5.1","","","5/3/2012","C4","Closed","2.00","1.000","1.000"
"00132562","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Innovations: SA issues","5.5.1","","","5/8/2012","C4","Closed","0.50","1.500","0.500"
"00132558","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - LeroyMerlin-FR_FR: PIE","5.8.2","","","7/2/2012","C4","Closed","0.00","1.750","8.250"
"00132557","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Leroymerlin-FR_FR: default UI migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","2.00","1.500","6.500"
"00132555","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Menswearhouse: default UI migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","2.00","0.000","1.500"
"00132086","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Futuro: TS issues","5.8.2","","","9/26/2012","C4","Closed","0.00","0.500","1.000"
"00132085","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - 3M: TS issues","5.4.2","","","4/24/2012","C4","Closed","1.00","1.500","1.000"
"00132087","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Cleanstart: TS issues","5.5.1","","","4/24/2012","C4","Closed","0.50","","1.000"
"00132084","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL -Naturalizer: TS issues","5.4.2","","","4/24/2012","C4","Closed","1.00","1.000","1.500"
"00132088","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - DiscountDance: default UI migration to 5.3","5.4.2","","","4/23/2012","C4","Closed","2.00","0.250","0.000"
"00131898","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - SCI for Remingtonproducts","5.4.2","SCI","5.4.2","7/3/2012","C4","Closed","1.50","0.500","1.500"
"00131737","Strategic  Integration","PIE","Petro Drogomyretskyi","The Men's Wearhouse","Want to use PIE Functionality","5.8.2","","","11/10/2012","C6","With Client","0.00","10.250","26.750"
"00130501","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - SCI for Grainger","5.3.1","SCI","5.3.1","7/3/2012","C4","Closed","2.00","4.500","4.500"
"00129852","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Clarins-En_GB: TS issues","5.4.2","QA Ticket","","4/17/2012","C4","Closed","2.50","2.000","5.000"
"00129733","Support Team","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Dotti-au(Stories): TS issues","5.4.2","QA Ticket","5.4.1","7/3/2012","C4","Closed","2.50","1.500","7.000"
"00129382","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Fellowes","5.2.1","SCI","5.2.1","7/3/2012","C4","Closed","1.50","0.500","1.500"
"00129290","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Belair-Ontario","5.2.1","SCI","","7/3/2012","C4","Closed","1.50","","1.000"
"00128690","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","PIE issues (aer1)","5.2.1","","","3/19/2012","C4","Closed","5.00","5.000","5.000"
"00127691","Support Team","Other","Petro Drogomyretskyi","Bazaarvoice US","Carters(PRR): Results of additional clients testing on production","5.1.6","Minor UI Change","5.1.5","7/3/2012","C4","Closed","0.50","0.000","0.500"
"00127676","Strategic  Integration","PIE","Petro Drogomyretskyi","Generations Federal Credit Union","PIE Request","5.8.2","","","10/17/2012","","Closed","5.00","9.250","25.750"
"00127284","Strategic  Integration","PIE","Petro Drogomyretskyi","The Direct Group","PIE integration with Exact Target for TVSN","5.4.2","","","6/14/2012","","Closed","8.00","1.000","2.000"
"00127277","Strategic  Integration","Other","Petro Drogomyretskyi","The Direct Group","Moving Social Alerts across to their ESP","5.2.0","","","3/6/2012","","Closed","4.00","3.000","3.000"
"00126749","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Bayer","5.1.7","SCI","5.1.7","7/3/2012","C4","Closed","1.50","1.500","5.000"
"00126668","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for TivoliAudio","5.1.5","SCI","5.1.5","7/3/2012","C4","Closed","1.50","1.000","0.000"
"00125891","Strategic  Integration","PIE","Petro Drogomyretskyi","Micro Electronics, Inc. (Micro Center)","PPE Feed","5.8.2","","","6/28/2012","","Closed","0.00","8.000","18.250"
"00125144","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Zales","5.1.3","SCI","","7/3/2012","C4","Closed","1.50","0.000","2.000"
"00124890","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for TDMortGage","5.1.3","SCI","","7/3/2012","C4","Closed","2.50","3.500","11.000"
"00124889","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","JMBruneau-en(PRR, A&A): TS issues","5.1.2","","","3/4/2012","C4","Closed","0.50","0.500","0.500"
"00124567","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for SallyHansen","5.1.1","SCI","","7/3/2012","C4","Closed","1.50","0.500","2.000"
"00124531","Support Team","","Petro Drogomyretskyi","Bazaarvoice US","SCI for Foot Locker Europe","5.1.1","SCI","5.1.1","7/3/2012","C4","Closed","1.50","1.000","2.500"
"00124146","Support Team","Other","Petro Drogomyretskyi","Bazaarvoice US","SCI for Pharmavite","5.1.5","SCI","","7/3/2012","C4","Closed","1.50","0.500","4.000"
"00123909","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","Feature investigation automation tool","5.2.0","","","3/4/2012","C4","Closed","0.00","0.000","1.000"
"00123908","Strategic  Integration","Other","Petro Drogomyretskyi","Carhartt, Inc.","SY4FB for Carhartt","5.1.0","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00123721","Strategic  Integration","Other","Petro Drogomyretskyi","AT Cross","SCI for AT Cross","5.1.3","","","3/4/2012","C6","Closed","1.50","0.000","2.000"
"00123719","Strategic  Integration","Other","Petro Drogomyretskyi","Absolute Software","SCI for Absolute","5.1.6","","","3/4/2012","","Closed","1.50","0.000","2.000"
"00123690","Support Team","","Petro Drogomyretskyi","Paramount Farms","Paramount Farms: SmartSEO Basic enabled","5.1.1","Feature Request/ Disable (No-Design)","5.1.1","7/3/2012","C4","Closed","3.00","1.000","2.000"
"00123621","Strategic  Integration","Other","Petro Drogomyretskyi","Coach","SCI for Coach","5.1.0","","","3/4/2012","C1","Closed","1.50","0.000","2.000"
"00123614","Strategic  Integration","Other","Petro Drogomyretskyi","T-Mobile USA, Inc.","SCI for T-Mobile","5.1.0","","","3/4/2012","C1","Closed","1.50","0.000","2.000"
"00123612","Strategic  Integration","Other","Petro Drogomyretskyi","Cargill","SCI for Cargill","5.1.0","","","3/4/2012","","Closed","1.50","0.000","2.000"
"00123435","Strategic  Integration","Other","Petro Drogomyretskyi","Ashford.com, Inc.","SCI for Ashford","5.0.13","","","3/4/2012","C1","Closed","1.50","0.000","2.000"
"00123163","Strategic  Integration","Other","Petro Drogomyretskyi","Wal-Mart USA","SCI for Wal-Mart USA","5.0.13","","","3/13/2012","C3","Closed","1.50","0.500","2.750"
"00123152","Support Team","Other","Petro Drogomyretskyi","Bazaarvoice US","Partsexpressinternational: TS issues","5.1.6","QA Ticket","5.1.5","7/3/2012","C4","Closed","0.50","0.500","2.000"
"00122971","Strategic  Integration","PIE","Petro Drogomyretskyi","Redcats UK","Redcats UK","5.7.0","","","7/17/2012","","Closed","0.00","16.250","40.000"
"00122719","Strategic  Integration","Other","Petro Drogomyretskyi","Universal Orlando","SCI for Universal Orlando","5.0.12","","","3/4/2012","","Closed","1.50","0.000","3.000"
"00122661","Strategic  Integration","Other","Petro Drogomyretskyi","SkinStore","Skinstore (R&R, A&A): TS issues","5.0.12","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00122593","Strategic  Integration","Other","Petro Drogomyretskyi","QVC (DE)","SCI for QVC-DE","5.0.12","","","3/4/2012","C2","Closed","1.50","0.000","3.000"
"00122049","Strategic  Integration","Other","Petro Drogomyretskyi","Robert Bosch LLC (Parent)","SCI for Robert Bosch LLC","5.0.11","","","3/4/2012","2","Closed","1.50","0.000","6.000"
"00121919","Strategic  Integration","Facebook Migration","Petro Drogomyretskyi","Carhartt, Inc.","SY4FB Migration - Carhartt","5.0.13","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00121752","Strategic  Integration","Other","Petro Drogomyretskyi","Jm-Bruneau","Jmbruneau-en: Issues from BVC-91356","5.0.11","QA Ticket","","3/4/2012","C5","Closed","2.00","","6.000"
"00121753","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","JMBruneau-en(PRR, A&A): Results of weekly release testing on production","5.1.2","QA Ticket","","3/4/2012","C4","Closed","0.00","0.500","4.000"
"00121747","Strategic  Integration","Other","Petro Drogomyretskyi","Argos Limited","Argos (PRR, A&A, Stories): Test Results of Testing on Production","5.0.11","QA Ticket","","3/4/2012","C5","Closed","2.00","0.000","14.750"
"00121056","Support Team","","Petro Drogomyretskyi","Garnet Hill Inc.","Remove Q&A from 'read all reviews' page","5.0.10","Feature Request/ Disable (No-Design)","5.0.11","7/3/2012","C4","Closed","1.00","0.000","1.000"
"00119087","Strategic  Integration","PIE","Petro Drogomyretskyi","Innovations-Club Handelsges. Mbh & Co Kg","Moving from White label to Partner PIE - Exact Target","5.1.2","","","3/4/2012","","Closed","3.00","1.500","12.500"
"00111214","Strategic  Integration","PIE","Petro Drogomyretskyi","Mamas and Papas","PIE for Mamas and Papas","5.7.0","","","5/22/2012","C5","Closed","0.00","18.000","31.500"
"00149501","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","TECH: ContextData visual differentiation (Patagonia)","","","","11/9/2012","C4","Closed","","0.000","2.000"
"00149199","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","TECH: SSURL investigation (Marks)","","","","11/7/2012","C4","Closed","","0.000","1.000"
"00148306","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","TECH: FSW troubleshooting (tag-based filtering)","","","","10/26/2012","C4","Closed","","0.000","0.750"
"00148009","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","TECH: Email slaving troubleshooting for Academy","","","","10/24/2012","C4","Closed","","0.000","0.750"
"00147823","Strategic  Integration","","Roman Melnyk","ODL","PIE (MF)","","","","11/9/2012","","In Progress","","3.750","5.000"
"00147368","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","INTERNAL: Adidas: universal submission upgrade","","","","10/23/2012","C4","Closed","","2.000","16.000"
"00146734","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","TECH: SmythsToys: SSURL problems investigation","","","","10/5/2012","C4","Closed","","0.000","1.500"
"00146554","Strategic  Integration","","Roman Melnyk","Bazaarvoice US","Command: UI migration to 5.6","","","","10/8/2012","C4","Closed","","0.000","3.000"
